,0
3226,0.15271705
3227,0.13332719
3228,0.13535522
3229,0.18742657
3230,0.051378537
3231,0.21654628
3232,0.18308456
3233,0.4267221
3234,0.36260387
3235,0.13768117
3236,0.113981366
3237,0.16344209
3238,0.050453737
3239,0.12786593
3240,0.21781617
3241,0.088349745
3242,0.45308065
3243,0.362814
3244,0.09567653
3245,0.36798304
3246,0.057130523
3247,0.38315275
3248,0.103586435
3249,0.2223452
3250,0.058415774
3251,0.47862345
3252,0.15982237
3253,0.15482458
3254,0.1298768
3255,0.12078692
3256,0.052256323
3257,0.24746911
3258,0.0881328
3259,0.18025953
3260,0.06631198
3261,0.14485395
3262,0.12290808
3263,0.18808393
3264,0.05972071
3265,0.36935315
3266,0.11897571
3267,0.060049903
3268,0.095997155
3269,0.10359516
3270,0.13278948
3271,0.050735738
3272,0.34078398
3273,0.14908928
3274,0.1895522
3275,0.18856204
3276,0.09876981
3277,0.0694869
3278,0.08485089
3279,0.19901252
3280,0.2265765
3281,0.13522929
3282,0.18587278
3283,0.07464543
3284,0.13644749
3285,0.10829074
3286,0.5761975
3287,0.16674481
3288,0.13630748
3289,0.05312222
3290,0.09235734
3291,0.075529255
3292,0.14265265
3293,0.044823896
3294,0.069242395
3295,0.28382248
3296,0.115185864
3297,0.35926348
3298,0.1572041
3299,0.07878787
3300,0.14449257
3301,0.13094299
3302,0.2543757
3303,0.053379495
3304,0.15643933
3305,0.09578405
3306,0.5502306
3307,0.047616646
3308,0.10819394
3309,0.42293927
3310,0.079599254
3311,0.090610996
3312,0.39719698
3313,0.047869887
3314,0.25520933
3315,0.048961166
3316,0.16712567
3317,0.46232226
3318,0.09589725
3319,0.12677865
3320,0.24654469
3321,0.16981599
3322,0.22062925
3323,0.09629804
3324,0.06397627
3325,0.34476638
3326,0.20594476
3327,0.6154376
3328,0.15410477
3329,0.049038403
3330,0.11713077
3331,0.09807966
3332,0.2945265
3333,0.1724781
3334,0.089421675
3335,0.05283796
3336,0.11457004
3337,0.28924036
3338,0.1404715
3339,0.07308666
3340,0.09390573
3341,0.058644626
3342,0.09670067
3343,0.13662605
3344,0.18652494
3345,0.54146713
3346,0.08297517
3347,0.24901038
3348,0.09782665
3349,0.23900764
3350,0.072478466
3351,0.1801026
3352,0.051464874
3353,0.11825345
3354,0.25098073
3355,0.24998534
3356,0.054687634
3357,0.5050577
3358,0.079784885
3359,0.4268235
3360,0.5074815
3361,0.069255486
3362,0.15570058
3363,0.4183088
3364,0.29199982
3365,0.070554435
3366,0.08337348
3367,0.26573986
3368,0.18867017
3369,0.11612805
3370,0.119559854
3371,0.07498941
3372,0.46682104
3373,0.10682768
3374,0.21017888
3375,0.15847029
3376,0.19291689
3377,0.07516598
3378,0.1576058
3379,0.06308881
3380,0.12171191
3381,0.19258837
3382,0.4357313
3383,0.21597293
3384,0.29962155
3385,0.088067
3386,0.19855951
3387,0.13050215
3388,0.09947004
3389,0.07758791
3390,0.06308236
3391,0.3184807
3392,0.26510188
3393,0.12530932
3394,0.10954136
3395,0.34125704
3396,0.27937025
3397,0.22466803
3398,0.28462693
3399,0.08485558
3400,0.13867666
3401,0.10031559
3402,0.060090963
3403,0.21200721
3404,0.11125128
3405,0.51175225
3406,0.053524766
3407,0.0573709
3408,0.3937862
3409,0.098598674
3410,0.083512574
3411,0.4498459
3412,0.15043035
3413,0.22138701
3414,0.13035418
3415,0.13609076
3416,0.103404954
3417,0.053977508
3418,0.17999156
3419,0.0788441
3420,0.04554327
3421,0.14148767
3422,0.13638791
3423,0.31330568
3424,0.23272797
3425,0.122171186
3426,0.15355727
3427,0.12395714
3428,0.27800614
3429,0.39303404
3430,0.12927486
3431,0.22899647
3432,0.19302848
3433,0.25310028
3434,0.08503087
3435,0.10062098
3436,0.15999457
3437,0.053143166
3438,0.24143925
3439,0.22041331
3440,0.07133077
3441,0.063469306
3442,0.025772123
3443,0.17795107
3444,0.078775086
3445,0.17647181
3446,0.39463097
3447,0.09242042
3448,0.08452467
3449,0.09093307
3450,0.34727445
3451,0.23816387
3452,0.10086083
3453,0.12548214
3454,0.0485903
3455,0.023043677
3456,0.17875786
3457,0.076506265
3458,0.114659
3459,0.083344564
3460,0.116480954
3461,0.2799092
3462,0.13705735
3463,0.03920872
3464,0.17498301
3465,0.05372248
3466,0.07999363
3467,0.1125899
3468,0.119356826
3469,0.028618159
3470,0.06014991
3471,0.19905105
3472,0.059380796
3473,0.47380364
3474,0.117960356
3475,0.08398647
3476,0.24763009
3477,0.0701238
3478,0.19002901
3479,0.08804916
3480,0.10153303
3481,0.3759268
3482,0.11754232
3483,0.11770869
3484,0.12794884
3485,0.10337715
3486,0.36001122
3487,0.12056583
3488,0.22782566
3489,0.060449284
3490,0.2233048
3491,0.57503223
3492,0.07963655
3493,0.034036968
3494,0.06463914
3495,0.45843107
3496,0.23948602
3497,0.12743814
3498,0.5029439
3499,0.37760627
3500,0.1540204
3501,0.18051289
3502,0.13260444
3503,0.25944835
3504,0.35175115
3505,0.19431008
3506,0.07555957
3507,0.13821143
3508,0.123457655
3509,0.28032768
3510,0.36411467
3511,0.15947609
3512,0.053084243
3513,0.035336405
3514,0.2888252
3515,0.13435249
3516,0.03416731
3517,0.100490406
3518,0.058960304
3519,0.07990885
3520,0.065440945
3521,0.44582427
3522,0.68317163
3523,0.41166666
3524,0.18533027
3525,0.12674092
3526,0.36334184
3527,0.120496534
3528,0.16717096
3529,0.074832164
3530,0.42551276
3531,0.15739554
3532,0.06649848
3533,0.07951125
3534,0.3584741
3535,0.11641512
3536,0.2789417
3537,0.03949576
3538,0.07953781
3539,0.10911212
3540,0.17353348
3541,0.04754782
3542,0.1458942
3543,0.29696348
3544,0.051845968
3545,0.2076734
3546,0.096228994
3547,0.07017535
3548,0.09575666
3549,0.4550878
3550,0.054257438
3551,0.37832978
3552,0.14514108
3553,0.099129885
3554,0.22395715
3555,0.037809446
3556,0.12620516
3557,0.1089516
3558,0.08605102
3559,0.40206683
3560,0.12344341
3561,0.06004557
3562,0.046767667
3563,0.14648055
3564,0.07459035
3565,0.10008186
3566,0.11184243
3567,0.17165463
3568,0.15990901
3569,0.21859889
3570,0.37489536
3571,0.1255756
3572,0.1202368
3573,0.31732127
3574,0.17833506
3575,0.07680917
3576,0.23978898
3577,0.11182573
3578,0.08660476
3579,0.09809923
3580,0.10879584
3581,0.051012024
3582,0.42763877
3583,0.10871564
3584,0.24554595
3585,0.0786626
3586,0.07121857
3587,0.12062866
3588,0.067494035
3589,0.11820348
3590,0.13859606
3591,0.037859663
3592,0.2561921
3593,0.3291301
3594,0.27477914
3595,0.06973461
3596,0.105154164
3597,0.15176365
3598,0.3534778
3599,0.043587152
3600,0.096423164
3601,0.27665833
3602,0.10292959
3603,0.11200493
3604,0.111368656
3605,0.2378271
3606,0.16297926
3607,0.06331679
3608,0.054756768
3609,0.12096512
3610,0.22144529
3611,0.068487816
3612,0.09566421
3613,0.05563124
3614,0.06269742
3615,0.17284907
3616,0.31652996
3617,0.183363
3618,0.1056955
3619,0.19836871
3620,0.1380606
3621,0.07565047
3622,0.1271305
3623,0.5161977
3624,0.11582216
3625,0.26200616
3626,0.6573084
3627,0.117143966
3628,0.51876533
3629,0.1460293
3630,0.11945367
3631,0.534045
3632,0.100517586
3633,0.042060513
3634,0.085759625
3635,0.101688124
3636,0.14667429
3637,0.11890525
3638,0.03866749
3639,0.11494748
3640,0.08186762
3641,0.13995741
3642,0.34167397
3643,0.054946505
3644,0.11066645
3645,0.0796662
3646,0.059318
3647,0.06759234
3648,0.08573088
3649,0.11972202
3650,0.07513403
3651,0.08159001
3652,0.031856865
3653,0.13923778
3654,0.26137567
3655,0.10541085
3656,0.09419811
3657,0.14865509
3658,0.061700925
3659,0.11087405
3660,0.2106533
3661,0.10108979
3662,0.1645226
3663,0.05630121
3664,0.028355582
3665,0.17064537
3666,0.15002508
3667,0.19332084
3668,0.020466309
3669,0.08388247
3670,0.026460659
3671,0.2361027
3672,0.13289033
3673,0.19778502
3674,0.33874696
3675,0.40388644
3676,0.32729504
3677,0.13993855
3678,0.14920771
3679,0.34578845
3680,0.16691785
3681,0.11583713
3682,0.28412572
3683,0.1853608
3684,0.058310978
3685,0.15835871
3686,0.05678952
3687,0.117676474
3688,0.13824888
3689,0.07250322
3690,0.11035156
3691,0.11242745
3692,0.068146735
3693,0.26328826
3694,0.071818806
3695,0.22891106
3696,0.14000325
3697,0.40712062
3698,0.1383482
3699,0.10945243
3700,0.043981604
3701,0.14384872
3702,0.10419441
3703,0.06228539
3704,0.15215223
3705,0.06932931
3706,0.22260314
3707,0.07833047
3708,0.09870654
3709,0.12256131
3710,0.1711185
3711,0.31238198
3712,0.29387698
3713,0.10849417
3714,0.3542925
3715,0.24044755
3716,0.31465927
3717,0.18410881
3718,0.111209154
3719,0.24648935
3720,0.39994466
3721,0.11566547
3722,0.13035682
3723,0.061823428
3724,0.08981317
3725,0.090383984
3726,0.34141666
3727,0.08316789
3728,0.12886392
3729,0.107462555
3730,0.1062096
3731,0.063432
3732,0.1076868
3733,0.10163235
3734,0.07514352
3735,0.11791878
3736,0.17930567
3737,0.37132168
3738,0.117003135
3739,0.38012022
3740,0.23960559
3741,0.13242751
3742,0.063723825
3743,0.3211557
3744,0.15311848
3745,0.12560022
3746,0.11102421
3747,0.40672755
3748,0.19820765
3749,0.14407651
3750,0.11094638
3751,0.2028237
3752,0.20499368
3753,0.21408762
3754,0.13521898
3755,0.085903
3756,0.13131195
3757,0.029474368
3758,0.2750541
3759,0.059857484
3760,0.42941535
3761,0.09487067
3762,0.43141893
3763,0.54662496
3764,0.18076418
3765,0.17500147
3766,0.12741725
3767,0.11951179
3768,0.14221029
3769,0.056393065
3770,0.08278201
3771,0.32518095
3772,0.36312255
3773,0.08506731
3774,0.115377784
3775,0.12612388
3776,0.10691264
3777,0.046536587
3778,0.5523883
3779,0.5348328
3780,0.050215602
3781,0.71832985
3782,0.4113894
3783,0.6238089
3784,0.13950929
3785,0.107963614
3786,0.2733164
3787,0.25278163
3788,0.11891827
3789,0.26488763
3790,0.11467127
3791,0.19606954
3792,0.09068752
3793,0.03996945
3794,0.19182397
3795,0.08938687
3796,0.13296796
3797,0.02685413
3798,0.26194894
3799,0.08218894
3800,0.28860047
3801,0.37108094
3802,0.2054628
3803,0.060794648
3804,0.13589498
3805,0.11467931
3806,0.63165313
3807,0.08755748
3808,0.65300596
3809,0.06623249
3810,0.0886552
3811,0.12196145
3812,0.11440326
3813,0.21247926
3814,0.047171272
3815,0.08994947
3816,0.78009266
3817,0.10616963
3818,0.25826123
3819,0.08433415
3820,0.19703907
3821,0.06590407
3822,0.08886395
3823,0.23595262
3824,0.38544753
3825,0.21438989
3826,0.3016031
3827,0.17601503
3828,0.37942764
3829,0.6157249
3830,0.14534183
3831,0.09468526
3832,0.02128855
3833,0.35342726
3834,0.314984
3835,0.22056349
3836,0.03584387
3837,0.16791467
3838,0.1742572
3839,0.124562226
3840,0.12708808
3841,0.15556782
3842,0.1292264
3843,0.11736852
3844,0.054897875
3845,0.1337383
3846,0.24043506
3847,0.04873409
3848,0.10316947
3849,0.08759225
3850,0.4771818
3851,0.066416964
3852,0.15571192
3853,0.074698605
3854,0.12090771
3855,0.1653155
3856,0.18136577
3857,0.06397162
3858,0.15913256
3859,0.34616816
3860,0.088732466
3861,0.17747977
3862,0.23635453
3863,0.12372711
3864,0.21286857
3865,0.19853073
3866,0.109992996
3867,0.12605706
3868,0.08697469
3869,0.07837043
3870,0.10091368
3871,0.06835767
3872,0.051199794
3873,0.3323519
3874,0.19894785
3875,0.30076092
3876,0.052743148
3877,0.15596186
3878,0.07324887
3879,0.13547975
3880,0.108499356
3881,0.1986465
3882,0.4423495
3883,0.26765984
3884,0.1025531
3885,0.12271787
3886,0.13118362
3887,0.11250142
3888,0.3567494
3889,0.095656395
3890,0.1949261
3891,0.040147584
3892,0.1334754
3893,0.23442689
3894,0.08617624
3895,0.11233319
3896,0.11185712
3897,0.10703278
3898,0.085066885
3899,0.16118349
3900,0.22437602
3901,0.050634544
3902,0.10089476
3903,0.26906654
3904,0.11324392
3905,0.081402816
3906,0.03935198
3907,0.12589961
3908,0.08927027
3909,0.12518737
3910,0.26801348
3911,0.14552268
3912,0.08414196
3913,0.167029
3914,0.117723644
3915,0.16301082
3916,0.17640714
3917,0.2265252
3918,0.16622144
3919,0.18918942
3920,0.07042683
3921,0.4993439
3922,0.06609402
3923,0.18543205
3924,0.15280522
3925,0.11094488
3926,0.09014251
3927,0.0658746
3928,0.19489959
3929,0.37695673
3930,0.04262897
3931,0.26188663
3932,0.17392574
3933,0.110388555
3934,0.06319842
3935,0.44143924
3936,0.13460997
3937,0.08275761
3938,0.14591011
3939,0.09088996
3940,0.0501363
3941,0.08157892
3942,0.04243603
3943,0.145657
3944,0.12180255
3945,0.33503297
3946,0.14554441
3947,0.6977136
3948,0.10561406
3949,0.13110569
3950,0.07804182
3951,0.1528633
3952,0.07442839
3953,0.028323587
3954,0.13764963
3955,0.13369802
3956,0.09942482
3957,0.23264678
3958,0.12834339
3959,0.28373876
3960,0.10036873
3961,0.22296849
3962,0.08585046
3963,0.14437836
3964,0.47036386
3965,0.06111434
3966,0.060890898
3967,0.1847926
3968,0.2459083
3969,0.19232197
3970,0.19264905
3971,0.0622783
3972,0.08492705
3973,0.06327385
3974,0.10428016
3975,0.39199844
3976,0.042780563
3977,0.41313213
3978,0.028905626
3979,0.1383417
3980,0.19753431
3981,0.21380696
3982,0.291448
3983,0.11274052
3984,0.07598375
3985,0.4237961
3986,0.18367901
3987,0.15906805
3988,0.5270892
3989,0.44824588
3990,0.4043848
3991,0.13403034
3992,0.11213531
3993,0.10538005
3994,0.11706824
3995,0.12999567
3996,0.042139597
3997,0.25851345
3998,0.07355692
3999,0.39633074
4000,0.19825593
4001,0.10218338
4002,0.16469696
4003,0.14627029
4004,0.10212946
4005,0.064765215
4006,0.060805324
4007,0.58094573
4008,0.06526563
4009,0.45124722
4010,0.12862647
4011,0.12015347
4012,0.3573005
4013,0.1414749
4014,0.20968291
4015,0.17074585
4016,0.07942652
4017,0.35635725
4018,0.04284359
4019,0.30880886
4020,0.03834509
4021,0.05579995
4022,0.1753292
4023,0.0315336
4024,0.13833895
4025,0.14527483
4026,0.07313281
4027,0.13338247
4028,0.048536826
4029,0.29983804
4030,0.026891664
4031,0.36592603
4032,0.056605846
4033,0.1241005
4034,0.20817135
4035,0.27390397
4036,0.4369987
4037,0.22235306
4038,0.21679431
4039,0.14104733
4040,0.09168284
4041,0.22858989
4042,0.079725705
4043,0.16543947
4044,0.12104592
4045,0.32918015
4046,0.031404432
4047,0.090638444
4048,0.16875233
4049,0.06688752
4050,0.10898394
4051,0.3389678
4052,0.17799973
4053,0.019993797
4054,0.24457553
4055,0.050768014
4056,0.06741489
4057,0.108329214
4058,0.09926994
4059,0.1413391
4060,0.19378217
4061,0.46034783
4062,0.13902459
4063,0.04539955
4064,0.08296942
4065,0.11342296
4066,0.21706927
4067,0.10332472
4068,0.12174822
4069,0.21940126
4070,0.03946342
4071,0.35272565
4072,0.20267606
4073,0.08159837
4074,0.27025405
4075,0.0721318
4076,0.051930666
4077,0.052724894
4078,0.060977567
4079,0.34313735
4080,0.094130345
4081,0.10486668
4082,0.6295924
4083,0.06985856
4084,0.054221958
4085,0.032999337
4086,0.61770356
4087,0.10974129
4088,0.19570778
4089,0.39246196
4090,0.14678267
4091,0.1953626
4092,0.07544957
4093,0.1500726
4094,0.54387724
4095,0.09347194
4096,0.041632142
4097,0.48080638
4098,0.1111089
4099,0.16333409
4100,0.12585486
4101,0.27133727
4102,0.030724855
4103,0.37377027
4104,0.049029697
4105,0.18425828
4106,0.11985628
4107,0.05691534
4108,0.08077757
4109,0.07551559
4110,0.21346432
4111,0.095608674
4112,0.25599787
4113,0.04432355
4114,0.42103836
4115,0.13379894
4116,0.72255135
4117,0.1024537
4118,0.07303592
4119,0.22087732
4120,0.18199879
4121,0.10717762
4122,0.27963504
4123,0.116432995
4124,0.36121994
4125,0.070029624
4126,0.12187168
4127,0.08245957
4128,0.110917956
4129,0.10614732
4130,0.06855017
4131,0.09410725
4132,0.038849805
4133,0.08014578
4134,0.1036519
4135,0.3298443
4136,0.08367253
4137,0.049858652
4138,0.06669547
4139,0.12506333
4140,0.12155318
4141,0.1847627
4142,0.051427573
4143,0.1000338
4144,0.11115127
4145,0.10860215
4146,0.047003947
4147,0.07732548
4148,0.089855574
4149,0.18062225
4150,0.11129988
4151,0.06959635
4152,0.18147
4153,0.34903976
4154,0.28900966
4155,0.24421087
4156,0.56951433
4157,0.16047898
4158,0.15329517
4159,0.31067944
4160,0.037423167
4161,0.07147255
4162,0.10135779
4163,0.081142604
4164,0.11443826
4165,0.15037847
